#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000555269	1000	95	0.43152	9.719011878967283	1	0.378476	noncoding
ENST00000555312	566	106	0.42826000000000003	6.254358100891113	1	0.577237	coding
ENST00000555358	2208	357	0.41048	6.482396125793457	1	1	coding
ENST00000555416	1215	235	0.47859	8.662955284118652	-1	0.39318	noncoding
ENST00000555495	3035	296	0.43905999999999995	5.457930183410644	1	0.999999	coding
ENST00000555525	2328	479	0.43045999999999995	6.403446769714355	1	1	coding
ENST00000555568	863	82	0.43379	5.492658805847167	-1	0.0370415	noncoding
ENST00000555630	712	135	0.31786000000000003	7.721827125549316	1	0.398799	noncoding
ENST00000555667	574	95	0.377	5.823632240295409	1	0.287575	noncoding
ENST00000555676	583	144	0.44393999999999995	9.70921268463135	-1	0.184319	noncoding
ENST00000555714	561	50	0.44748	10.14089298248291	1	0.0748252	noncoding
ENST00000555718	819	220	0.44766	5.297246360778809	-1	0.339223	noncoding
ENST00000555722	602	50	0.41694	10.14089298248291	1	0.0480082	noncoding
ENST00000555734	504	149	0.42367000000000005	5.164356803894042	-1	0.108067	noncoding
ENST00000555749	594	162	0.4701	5.225799751281736	1	0.991658	coding
ENST00000555859	906	223	0.47478000000000004	9.009988594055176	-1	0.363824	noncoding
ENST00000555970	3029	998	0.44778999999999997	5.610883903503418	-1	0.999997	coding
ENST00000556044	572	124	0.44808	8.711113166809081	-1	0.111783	noncoding
ENST00000556162	1855	295	0.43463	8.792601203918458	1	0.99998	coding
ENST00000556231	704	43	0.45326	10.097505760192867	1	0.0573279	noncoding
ENST00000556318	518	62	0.39620000000000005	6.267146873474121	-1	0.0285211	noncoding
ENST00000556358	951	75	0.35685	8.93198184967041	-1	0.105888	noncoding
ENST00000556495	862	158	0.33039	5.8123781204223635	1	0.873282	coding
ENST00000556577	514	147	0.41678	4.405897331237793	-1	0.113721	noncoding
ENST00000556603	3174	415	0.44987999999999995	5.776171684265137	1	1	coding
ENST00000556629	693	200	0.43079000000000006	8.19201374053955	-1	0.213116	noncoding
ENST00000556672	590	122	0.39347000000000004	9.514904975891113	1	0.535822	coding
ENST00000556691	2062	357	0.4449	6.0339365005493155	1	1	coding
ENST00000556712	851	145	0.44235	4.450572776794433	1	0.985137	coding
ENST00000556769	934	209	0.38763000000000003	8.856553840637208	-1	0.215449	noncoding
ENST00000556862	569	136	0.41869999999999996	9.947358894348145	-1	0.173364	noncoding
ENST00000556882	386	63	0.41440999999999995	8.274533271789554	1	0.061838	noncoding
ENST00000556984	575	115	0.479	11.999967765808105	-1	0.279748	noncoding
ENST00000557018	534	150	0.43191	4.339679908752442	-1	0.141619	noncoding
ENST00000557082	4254	958	0.43513	7.610252189636231	1	1	coding
ENST00000557094	582	106	0.48448	4.411240196228028	-1	0.0959895	noncoding
ENST00000557135	2080	472	0.44537	5.827156257629395	1	1	coding
ENST00000557185	1956	340	0.42805000000000004	8.594489860534669	1	0.999998	coding
ENST00000557210	1084	166	0.45194	9.606256675720214	-1	0.224058	noncoding
ENST00000557227	552	73	0.41065	7.756498908996583	1	0.097265	noncoding
ENST00000557265	725	239	0.47344	5.576951026916503	-1	0.44555	noncoding
ENST00000557324	643	66	0.47723000000000004	8.802206993103027	1	0.173138	noncoding
ENST00000557374	542	29	0.45416	9.498336601257325	1	0.0222557	noncoding
ENST00000557380	1742	297	0.42168	8.953707695007324	1	0.999968	coding
ENST00000557403	826	114	0.39253	9.993131446838383	-1	0.152074	noncoding
ENST00000557445	698	95	0.40811	4.232822608947754	1	0.645453	coding
ENST00000557571	573	109	0.45188000000000006	10.07146053314209	-1	0.155646	noncoding
ENST00000557604	785	163	0.41845	6.416803932189941	-1	0.116907	noncoding
ENST00000557746	571	122	0.39341	6.588230323791504	1	0.65454	coding
ENST00000557764	870	97	0.44272	7.776192665100098	1	0.409596	noncoding
ENST00000557924	3021	604	0.46469000000000005	10.348867988586424	1	1	coding
ENST00000558011	738	206	0.43446999999999997	5.239554786682128	1	0.999502	coding
ENST00000558031	656	46	0.38087	5.537675285339354	1	0.0231535	noncoding
ENST00000558034	592	107	0.39326000000000005	9.223250007629392	1	0.355022	noncoding
ENST00000558088	549	132	0.41767	4.999410057067871	1	0.93189	coding
ENST00000558247	8456	2458	0.41194	6.334103202819825	1	1	coding
ENST00000558305	4644	1050	0.41957999999999995	8.123870658874512	1	1	coding
ENST00000558320	3666	159	0.28008	5.199142265319824	1	0.87104	coding
ENST00000558529	906	219	0.47701	5.595935249328612	-1	0.356452	noncoding
ENST00000558532	581	153	0.47701	6.963595008850096	-1	0.124959	noncoding
ENST00000558533	1916	258	0.36949000000000004	6.5065526962280265	1	0.999687	coding
ENST00000558725	810	195	0.45235	4.483596229553222	1	0.999526	coding
ENST00000558733	995	219	0.38865999999999995	6.694405555725097	1	0.998111	coding
ENST00000558756	896	62	0.42941999999999997	9.25039119720459	-1	0.0717326	noncoding
ENST00000558806	578	55	0.45978	5.130878639221191	-1	0.0273408	noncoding
ENST00000558904	492	34	0.43988	9.991906547546389	1	0.0284214	noncoding
ENST00000558952	4724	72	0.25541	10.117297554016112	1	0.0475037	noncoding
ENST00000559024	863	186	0.33596	8.10884952545166	1	0.896394	coding
ENST00000559053	541	148	0.42546	9.011406898498535	-1	0.149669	noncoding
ENST00000559233	2953	899	0.47684	5.522442436218261	1	1	coding
ENST00000559261	708	90	0.41046000000000005	9.259352302551267	1	0.236098	noncoding
ENST00000559316	558	31	0.47848	8.140761375427246	-1	0.0262026	noncoding
ENST00000559352	428	80	0.39632999999999996	4.484050941467285	-1	0.0315194	noncoding
ENST00000559367	539	113	0.44097000000000003	4.119883537292479	1	0.907415	coding
ENST00000559424	1084	312	0.47036	6.442836189270018	-1	0.685538	coding
ENST00000559446	1409	221	0.4024	4.513948249816894	1	0.999828	coding
ENST00000559471	7059	1102	0.43773	5.755198097229004	1	1	coding
ENST00000559511	7279	2285	0.48423	5.634017372131347	1	1	coding
ENST00000559564	563	132	0.42955	9.764397621154785	-1	0.163115	noncoding
ENST00000559715	495	77	0.45661	5.493568229675293	-1	0.0375474	noncoding
ENST00000559880	717	229	0.43849	4.30932788848877	-1	0.44875	noncoding
ENST00000559888	456	120	0.42034	4.993555641174315	-1	0.0680962	noncoding
ENST00000559891	2133	74	0.31311	5.916336631774903	1	0.0611749	noncoding
ENST00000560121	1016	283	0.33640000000000003	9.804303550720213	1	0.994335	coding
ENST00000560251	573	125	0.40019000000000005	9.096182823181152	1	0.6123	coding
ENST00000560362	563	58	0.47342999999999996	4.324617576599122	-1	0.0394691	noncoding
ENST00000560409	819	164	0.385	9.589688301086426	1	0.876863	coding
ENST00000560532	559	31	0.32979	9.784834098815914	1	0.0111553	noncoding
ENST00000560566	1039	297	0.41775999999999996	5.738089561462403	-1	0.545638	coding
ENST00000560637	3684	108	0.25049	8.913221549987792	1	0.103533	noncoding
ENST00000560726	942	74	0.47779000000000005	6.541281318664551	1	0.171263	noncoding
ENST00000560816	412	35	0.44227	9.185149192810059	1	0.0233888	noncoding
ENST00000560940	519	157	0.42174000000000006	4.775066566467285	1	0.989223	coding
ENST00000560983	457	94	0.43404	9.1507230758667	1	0.360428	noncoding
ENST00000561092	461	65	0.44731	10.07474842071533	1	0.150301	noncoding
ENST00000561126	642	112	0.36118	10.093895530700681	1	0.274467	noncoding
ENST00000561203	472	72	0.39083	9.517548179626463	1	0.0869595	noncoding
ENST00000561229	529	27	0.41056	4.746135520935058	1	0.0134705	noncoding
ENST00000561349	1756	439	0.43977	8.906968116760254	1	1	coding
ENST00000561356	565	63	0.29755	9.607352638244631	1	0.0307186	noncoding
ENST00000561400	2215	691	0.46234	5.260414695739747	-1	0.999683	coding
ENST00000561452	2251	207	0.39576	4.582211875915529	1	0.999452	coding
ENST00000561578	528	87	0.43268000000000006	5.004411888122559	-1	0.0422853	noncoding
ENST00000561609	1568	506	0.43424999999999997	6.388839149475097	-1	0.968929	coding
ENST00000561733	837	57	0.40728	9.098116874694824	1	0.0481072	noncoding
ENST00000561801	403	28	0.47774	4.128523063659667	1	0.0205166	noncoding
ENST00000561898	447	49	0.39003	5.108086204528808	1	0.0370051	noncoding
ENST00000562008	495	77	0.40592	10.190727043151856	-1	0.127912	noncoding
ENST00000562028	481	96	0.42179	10.057213020324706	1	0.353157	noncoding
ENST00000562074	571	68	0.31849	4.8840837478637695	1	0.073787	noncoding
ENST00000562153	581	117	0.43277000000000004	5.741897773742676	-1	0.0641958	noncoding
ENST00000562324	597	165	0.44344999999999996	5.599743461608886	-1	0.146166	noncoding
ENST00000562406	519	140	0.44448999999999994	5.111780738830566	-1	0.109907	noncoding
ENST00000562615	304	36	0.33895000000000003	6.5292882919311515	-1	0.0404306	noncoding
ENST00000562648	2531	248	0.36167	11.999967765808105	1	0.940443	coding
ENST00000562702	449	43	0.45141	10.690099143981932	-1	0.112484	noncoding
ENST00000562719	539	132	0.43361000000000005	9.49595127105713	-1	0.151543	noncoding
ENST00000562741	217	24	0.44215	7.933946800231935	1	0.0082041	noncoding
ENST00000562871	4514	1225	0.46748	6.7406156539917	1	1	coding
ENST00000562880	556	143	0.42982	9.874703025817869	-1	0.183465	noncoding
ENST00000562924	1094	279	0.46852999999999995	7.6918729782104505	1	0.999988	coding
ENST00000562993	940	84	0.41025	10.177059745788572	1	0.196495	noncoding
ENST00000563009	967	253	0.38939	6.176545524597167	-1	0.303045	noncoding
ENST00000563192	394	9	0.32328	4.0500284194946286	1	0.0042251	noncoding
ENST00000563221	532	88	0.38092000000000004	6.6952013015747065	1	0.168059	noncoding
ENST00000563275	699	159	0.42538000000000004	8.367819023132327	-1	0.142314	noncoding
ENST00000563448	2016	608	0.46762	8.28304309844971	-1	0.991012	coding
ENST00000563730	550	73	0.43921	4.0500284194946286	-1	0.0430651	noncoding
ENST00000563790	934	118	0.44394	10.125485038757322	-1	0.168095	noncoding
ENST00000563856	2380	153	0.37478	5.843923759460449	1	0.927608	coding
ENST00000563928	562	149	0.40764999999999996	9.351284217834472	-1	0.160651	noncoding
ENST00000563961	4533	933	0.46018	5.445596122741699	1	1	coding
ENST00000564124	2485	702	0.49173999999999995	5.304692268371581	1	1	coding
ENST00000564286	775	219	0.44489999999999996	4.374635887145996	-1	0.415826	noncoding
ENST00000564328	2323	656	0.44861999999999996	6.130903816223144	-1	0.998298	coding
ENST00000564359	2545	772	0.4747	5.113826942443848	1	1	coding
ENST00000564374	3877	1254	0.44551	5.16594829559326	1	1	coding
ENST00000564386	975	95	0.46586	4.354855918884279	1	0.688534	coding
ENST00000564416	399	62	0.40426	9.300160789489745	-1	0.0812009	noncoding
ENST00000564445	864	110	0.45428	8.974466514587402	1	0.665907	coding
ENST00000564540	735	126	0.446	5.341694450378417	1	0.906067	coding
ENST00000564551	586	130	0.38711	5.5399488449096665	-1	0.0688756	noncoding
ENST00000564674	3389	1001	0.46293999999999996	8.182085609436037	-1	0.999955	coding
ENST00000564778	4778	1274	0.48618	6.821327018737793	1	1	coding
ENST00000564931	564	73	0.46465	5.664483070373536	-1	0.035142	noncoding
ENST00000565184	2503	567	0.46817	7.590017509460451	1	1	coding
ENST00000565246	2997	152	0.37029	9.547848320007322	1	0.739079	coding
ENST00000565324	12465	3522	0.49638	5.923612022399902	1	1	coding
ENST00000565325	858	194	0.45959	6.088842964172362	1	0.998436	coding
ENST00000565419	834	278	0.42155	5.127695655822753	1	0.999995	coding
ENST00000565458	1029	148	0.44623999999999997	5.219263267517088	-1	0.123487	noncoding
ENST00000565602	1862	326	0.42358000000000007	5.64669246673584	1	1	coding
ENST00000565610	507	42	0.47037999999999996	9.101920509338381	1	0.0490341	noncoding
ENST00000565646	608	73	0.46983	11.870063972473144	1	0.310507	noncoding
ENST00000565733	772	116	0.35031	9.644744300842284	1	0.276661	noncoding
ENST00000565842	285	10	0.35599000000000003	5.275022315979004	1	1.8718e-05	noncoding
ENST00000565907	563	52	0.46953	5.189195442199705	1	0.0630656	noncoding
ENST00000565910	1793	319	0.46606000000000003	8.148819923400882	1	0.999999	coding
ENST00000566096	893	79	0.40719	8.141148185729982	1	0.128165	noncoding
ENST00000566119	479	51	0.39369	4.479560661315918	-1	0.0190837	noncoding
ENST00000566249	649	126	0.38375	9.441217613220214	-1	0.142666	noncoding
ENST00000566584	676	130	0.46397000000000005	4.997648048400878	-1	0.108939	noncoding
ENST00000566599	945	67	0.29627000000000003	9.18650302886963	1	0.0325044	noncoding
ENST00000566644	612	63	0.40867000000000003	9.689034080505369	1	0.0734196	noncoding
ENST00000566885	5111	1302	0.46234	9.41974964141846	1	1	coding
ENST00000566909	582	141	0.37906999999999996	7.482307624816895	-1	0.10178	noncoding
ENST00000566931	520	84	0.42444	6.52752628326416	-1	0.0388313	noncoding
ENST00000566936	2851	366	0.36693	7.868511390686035	1	0.999996	coding
ENST00000567044	893	160	0.4356	5.800896644592284	-1	0.125625	noncoding
ENST00000567296	1129	294	0.44052	9.59903621673584	1	0.999973	coding
ENST00000567337	555	23	0.4809	10.301161384582517	1	0.0363692	noncoding
ENST00000567398	1473	68	0.38439999999999996	11.485510063171386	1	0.0698498	noncoding
ENST00000567439	1086	255	0.42830999999999997	5.3842668533325195	1	0.999976	coding
ENST00000567485	437	113	0.45705000000000007	5.122409629821777	-1	0.0757308	noncoding
ENST00000567699	509	97	0.41163	9.096440696716307	-1	0.0974994	noncoding
ENST00000567736	2758	382	0.31060000000000004	9.905196571350096	1	0.999171	coding
ENST00000567808	520	21	0.40264999999999995	9.496724891662598	1	0.00836988	noncoding
ENST00000567840	1961	479	0.44856999999999997	8.56818675994873	1	1	coding
ENST00000567957	924	144	0.45060000000000006	9.334329032897951	1	0.930887	coding
ENST00000568094	456	48	0.46534000000000003	4.749318504333496	1	0.0620339	noncoding
ENST00000568378	459	68	0.31219	9.828221321105957	1	0.0390328	noncoding
ENST00000568438	549	83	0.48704	6.946770668029784	1	0.272776	noncoding
ENST00000568515	2655	661	0.47259999999999996	6.757155799865722	1	1	coding
ENST00000568578	4887	162	0.45060000000000006	9.776775550842284	1	0.972265	coding
ENST00000568596	959	127	0.34359999999999996	9.841630744934083	-1	0.1659	noncoding
ENST00000568617	549	113	0.4174999999999999	9.318921089172363	-1	0.119984	noncoding
ENST00000568637	667	107	0.47175	10.107498359680175	-1	0.162193	noncoding
ENST00000568642	447	80	0.48366	5.037890052795409	1	0.293627	noncoding
ENST00000568662	1843	232	0.36177000000000004	9.647967720031737	1	0.986297	coding
ENST00000568671	608	106	0.38760999999999995	4.783933448791504	-1	0.0469217	noncoding
ENST00000568743	580	115	0.44749	5.002877235412597	-1	0.0758677	noncoding
ENST00000568782	615	142	0.46096	4.802917671203613	1	0.976356	coding
ENST00000568784	4017	768	0.47354999999999997	5.4090486526489245	1	1	coding
ENST00000568838	2073	232	0.40358	9.647967720031737	1	0.997074	coding
ENST00000568871	1570	107	0.26407	9.99641933441162	1	0.0936652	noncoding
ENST00000569007	379	56	0.32062999999999997	6.50592746734619	1	0.0214922	noncoding
ENST00000569122	562	62	0.44674	9.9759183883667	-1	0.0971076	noncoding
ENST00000569314	560	140	0.45747	6.838492393493653	-1	0.0976952	noncoding
ENST00000569495	901	40	0.30669	9.246329689025881	1	0.0132191	noncoding
ENST00000569548	1848	327	0.46308999999999995	8.367947959899904	1	0.999999	coding
ENST00000569561	658	177	0.35454	9.325819206237792	-1	0.181607	noncoding
ENST00000569585	713	136	0.46003	9.823063850402832	-1	0.187471	noncoding
ENST00000569611	556	178	0.4615	5.6659040451049805	1	0.996414	coding
ENST00000569692	412	23	0.3599	10.301161384582517	1	0.00995485	noncoding
ENST00000569819	466	23	0.31396	10.301161384582517	1	0.0104227	noncoding
ENST00000569857	1355	282	0.43839	6.463639259338378	1	0.999992	coding
ENST00000569885	647	51	0.33804	4.972241020202636	1	0.0292293	noncoding
ENST00000570063	1821	68	0.36933	7.9013257980346685	1	0.0479859	noncoding
ENST00000570215	994	256	0.45557	9.627402305603027	-1	0.453552	noncoding
ENST00000570279	349	43	0.40327999999999997	11.593559074401856	1	0.0321284	noncoding
ENST00000570324	414	55	0.38717	11.999967765808105	1	0.0386013	noncoding
ENST00000570365	539	90	0.37491	6.889420127868653	1	0.165789	noncoding
ENST00000570856	583	86	0.42918	8.63220386505127	1	0.239162	noncoding
ENST00000571129	568	86	0.46554	8.63220386505127	1	0.352694	noncoding
ENST00000571137	615	108	0.41584000000000004	4.437499809265137	-1	0.0583315	noncoding
ENST00000571177	492	143	0.45109	5.722686195373536	1	0.960045	coding
ENST00000571198	2343	733	0.48161	7.7009672164917	-1	0.999252	coding
ENST00000571253	837	51	0.36912	6.001310920715332	1	0.0238975	noncoding
ENST00000571584	1108	231	0.36056000000000005	9.889466285705566	1	0.982642	coding
ENST00000571732	1818	234	0.46380999999999994	4.761993598937988	1	0.999958	coding
ENST00000571739	648	111	0.39993	9.666856956481933	1	0.430882	noncoding
ENST00000571947	306	95	0.43888	9.04054660797119	-1	0.0906596	noncoding
ENST00000571953	553	78	0.44448	4.627853584289551	-1	0.0423622	noncoding
ENST00000571980	984	108	0.3694	5.201472663879394	1	0.53014	coding
ENST00000572235	851	92	0.38695	9.182312583923341	-1	0.105489	noncoding
ENST00000572383	539	165	0.33832	11.407116508483888	-1	0.152363	noncoding
ENST00000572426	3226	812	0.48791	5.278660011291502	1	1	coding
ENST00000572484	1514	100	0.42981	5.216080284118651	1	0.615343	coding
ENST00000572558	1054	232	0.41822999999999994	10.136122322082517	1	0.997758	coding
ENST00000572699	689	69	0.41759	9.300354194641113	1	0.102414	noncoding
ENST00000573141	619	59	0.38692000000000004	9.301514625549316	1	0.0443109	noncoding
ENST00000573196	739	95	0.40418	5.281956672668456	1	0.447734	noncoding
ENST00000573550	583	42	0.46669000000000005	9.185600471496581	1	0.0481757	noncoding
ENST00000573716	542	120	0.4625	10.17299823760986	1	0.831094	coding
ENST00000573928	476	99	0.45408999999999994	9.83950328826904	1	0.55242	coding
ENST00000574428	4068	329	0.32321999999999995	8.122710227966309	1	0.999674	coding
ENST00000574544	566	143	0.4486	9.724104881286618	-1	0.186398	noncoding
ENST00000574559	580	112	0.41247	9.693869209289552	-1	0.135142	noncoding
ENST00000574875	239	30	0.40939	11.999967765808105	-1	0.165013	noncoding
ENST00000574897	2365	457	0.38666999999999996	5.859838676452636	1	1	coding
ENST00000574989	287	51	0.39203	7.865739250183106	1	0.024525	noncoding
ENST00000575170	831	217	0.42427000000000004	8.117165946960448	1	0.998281	coding
ENST00000575639	561	111	0.38056	9.666856956481933	1	0.344938	noncoding
ENST00000575770	618	69	0.42833	11.34864368438721	1	0.135854	noncoding
ENST00000575830	397	34	0.46629	6.015350151062011	1	0.0154036	noncoding
ENST00000575977	540	108	0.46046000000000004	9.209582710266112	1	0.678523	coding
ENST00000576247	480	153	0.43517	8.447630882263184	-1	0.139164	noncoding
